CustomerID,Recency,Frequency,Monetary,rfm_features,rfm_standardized,prediction,RFM_Score,RFM_ScoreGroup,Loyalty
17970,212,1,586.0,"[212.0,1.0,586.0]","[2.130042465538942,0.13877806001284734,0.0782877459258508]",0,7,322,Gold
13515,73,4,900.0,"[73.0,4.0,900.0]","[0.7334580187940697,0.5551122400513894,0.12023715244584594]",1,6,222,Gold
15831,59,3,809.0,"[59.0,3.0,809.0]","[0.5927948371075358,0.41633418003854206,0.10807984036521041]",1,6,222,Gold
15723,365,1,206.0,"[365.0,1.0,206.0]","[3.6672900939703483,0.13877806001284734,0.02752094822649363]",0,8,323,Silver
15445,265,1,114.0,"[265.0,1.0,114.0]","[2.6625530819236776,0.13877806001284734,0.015230039309807153]",0,9,333,Silver
16676,34,4,1596.0,"[34.0,4.0,1596.0]","[0.3416105840958681,0.5551122400513894,0.21322055033730014]",1,4,211,Platinum
17977,30,1,289.0,"[30.0,1.0,289.0]","[0.3014211036140012,0.13877806001284734,0.03860948561872164]",1,8,233,Silver
14850,312,1,327.0,"[312.0,1.0,327.0]","[3.134779477585613,0.13877806001284734,0.04368616538865736]",0,9,333,Silver
16953,31,1,21.0,"[31.0,1.0,21.0]","[0.31146847373446795,0.13877806001284734,0.0028055335570697387]",1,8,233,Silver
18220,227,1,306.0,"[227.0,1.0,306.0]","[2.2807530173459427,0.13877806001284734,0.040880631831587626]",0,9,333,Silver
15494,22,2,1301.0,"[22.0,2.0,1301.0]","[0.22104214265026756,0.2775561200256947,0.17380948370227287]",1,3,111,Platinum
17501,221,2,290.0,"[221.0,2.0,290.0]","[2.2204687966231424,0.2775561200256947,0.038743082454772586]",0,9,333,Silver
14009,199,2,703.0,"[199.0,2.0,703.0]","[1.999426653972875,0.2775561200256947,0.09391857574381078]",0,7,322,Gold
14157,20,2,433.0,"[20.0,2.0,433.0]","[0.20094740240933415,0.2775561200256947,0.057847430010056995]",1,5,122,Platinum
17973,52,1,340.0,"[52.0,1.0,340.0]","[0.5224632462642688,0.13877806001284734,0.04542292425731958]",1,8,233,Silver
13833,160,1,389.0,"[160.0,1.0,389.0]","[1.6075792192746732,0.13877806001284734,0.051969169223815635]",0,7,322,Gold
16602,37,1,528.0,"[37.0,1.0,528.0]","[0.37175269445726816,0.13877806001284734,0.07053912943489629]",1,6,222,Gold
14723,11,6,1162.0,"[11.0,6.0,1162.0]","[0.11052107132513378,0.8326683600770841,0.15523952349119222]",1,3,111,Platinum
13893,298,1,825.0,"[298.0,1.0,825.0]","[2.994116295899079,0.13877806001284734,0.11021738974202545]",0,8,332,Silver
18109,2,26,8109.0,"[2.0,26.0,8109.0]","[0.020094740240933415,3.608229560334031,1.083336743537072]",3,3,111,Platinum
16008,24,3,483.0,"[24.0,3.0,483.0]","[0.241136882891201,0.41633418003854206,0.064527271812604]",1,5,122,Platinum
13539,86,3,639.0,"[86.0,3.0,639.0]","[0.8640738303601369,0.41633418003854206,0.08536837823655062]",1,6,222,Gold
16670,17,11,4134.0,"[17.0,11.0,4134.0]","[0.17080529204793404,1.5265586601413208,0.5522893202345858]",3,3,111,Platinum
15517,234,1,268.0,"[234.0,1.0,268.0]","[2.3510846081892094,0.13877806001284734,0.035803952061651906]",0,8,323,Silver
17611,8,15,4034.0,"[8.0,15.0,4034.0]","[0.08037896096373366,2.08167090019271,0.5389296366294918]",3,3,111,Platinum
15744,78,1,35.0,"[78.0,1.0,35.0]","[0.7836948693964032,0.13877806001284734,0.004675889261782898]",1,8,233,Silver
13473,61,2,422.0,"[61.0,2.0,422.0]","[0.6128895773484692,0.2775561200256947,0.05637786481349666]",1,7,232,Gold
16392,270,1,229.0,"[270.0,1.0,229.0]","[2.712789932526011,0.13877806001284734,0.030593675455665246]",0,8,323,Silver
14418,4,3,1944.0,"[4.0,3.0,1944.0]","[0.04018948048186683,0.41633418003854206,0.2597122492830273]",1,3,111,Platinum
14427,51,2,366.0,"[51.0,2.0,366.0]","[0.5124158761438021,0.2775561200256947,0.04889644199464402]",1,8,233,Silver
16313,4,2,277.0,"[4.0,2.0,277.0]","[0.04018948048186683,0.2775561200256947,0.03700632358611036]",1,7,133,Gold
17917,46,3,353.0,"[46.0,3.0,353.0]","[0.46217902554146856,0.41633418003854206,0.0471596831259818]",1,6,213,Gold
15321,71,3,2755.0,"[71.0,3.0,2755.0]","[0.7133632785531362,0.41633418003854206,0.36805928332033955]",1,4,211,Platinum
16030,310,1,334.0,"[310.0,1.0,334.0]","[3.1146847373446795,0.13877806001284734,0.04462134324101394]",0,8,323,Silver
17344,47,1,163.0,"[47.0,1.0,163.0]","[0.47222639566193525,0.13877806001284734,0.02177628427630321]",1,7,223,Gold
18144,8,12,2892.0,"[8.0,12.0,2892.0]","[0.08037896096373366,1.6653367201541682,0.3863620498593183]",3,4,121,Platinum
17860,369,1,254.0,"[369.0,1.0,254.0]","[3.7074795744522153,0.13877806001284734,0.033933596356938746]",0,8,323,Silver
15694,1,14,6483.0,"[1.0,14.0,6483.0]","[0.010047370120466708,1.9428928401798629,0.8661082881182437]",3,3,111,Platinum
15644,167,4,830.0,"[167.0,4.0,830.0]","[1.67791081011794,0.5551122400513894,0.11088537392228015]",0,6,312,Gold
14546,6,5,2611.0,"[6.0,5.0,2611.0]","[0.06028422072280025,0.6938903000642367,0.3488213389290042]",1,3,111,Platinum
13645,121,1,252.0,"[121.0,1.0,252.0]","[1.2157317845764717,0.13877806001284734,0.033666402684836866]",1,9,333,Silver
18097,8,6,2707.0,"[8.0,6.0,2707.0]","[0.08037896096373366,0.8326683600770841,0.3616466351898944]",1,3,111,Platinum
14188,31,6,2063.0,"[31.0,6.0,2063.0]","[0.31146847373446795,0.8326683600770841,0.2756102727730891]",1,5,221,Platinum
16379,5,4,2163.0,"[5.0,4.0,2163.0]","[0.05023685060233354,0.5551122400513894,0.2889699563781831]",1,3,111,Platinum
15193,61,1,502.0,"[61.0,1.0,502.0]","[0.6128895773484692,0.13877806001284734,0.06706561169757186]",1,7,232,Gold
15888,81,1,171.0,"[81.0,1.0,171.0]","[0.8138369797578033,0.13877806001284734,0.02284505896471073]",1,8,233,Silver
13243,204,1,608.0,"[204.0,1.0,608.0]","[2.0496635045752085,0.13877806001284734,0.08122687631897149]",0,7,322,Gold
12852,295,1,313.0,"[295.0,1.0,313.0]","[2.963974185537679,0.13877806001284734,0.0418158096839442]",0,9,333,Silver
16956,18,1,310.0,"[18.0,1.0,310.0]","[0.18085266216840074,0.13877806001284734,0.041415019175791386]",1,7,133,Gold
14413,363,1,125.0,"[363.0,1.0,125.0]","[3.647195353729415,0.13877806001284734,0.016699604506367493]",0,8,323,Silver
13835,26,4,842.0,"[26.0,4.0,842.0]","[0.2612316231321344,0.5551122400513894,0.11248853595489143]",1,6,222,Gold
13611,90,3,1176.0,"[90.0,3.0,1176.0]","[0.9042633108420037,0.41633418003854206,0.15710987919590538]",1,5,311,Platinum
17048,118,3,928.0,"[118.0,3.0,928.0]","[1.1855896742150716,0.41633418003854206,0.12397786385527226]",1,7,322,Gold
17602,3,6,5141.0,"[3.0,6.0,5141.0]","[0.030142110361400125,0.8326683600770841,0.6868213341378823]",1,3,111,Platinum
13183,8,9,3971.0,"[8.0,9.0,3971.0]","[0.08037896096373366,1.2490025401156262,0.5305130359582825]",1,3,111,Platinum
15402,149,2,632.0,"[149.0,2.0,632.0]","[1.4970581479495395,0.2775561200256947,0.08443320038419405]",0,7,322,Gold
14229,52,3,1555.0,"[52.0,3.0,1555.0]","[0.5224632462642688,0.41633418003854206,0.2077430800592116]",1,5,221,Platinum
17287,27,7,1077.0,"[27.0,7.0,1077.0]","[0.27127899325260113,0.9714464200899314,0.14388379242686233]",1,5,212,Platinum
16723,92,2,592.0,"[92.0,2.0,592.0]","[0.9243580510829371,0.2775561200256947,0.07908932694215645]",1,7,322,Gold
15780,184,3,478.0,"[184.0,3.0,478.0]","[1.8487161021658742,0.41633418003854206,0.0638592876323493]",0,7,322,Gold
16529,191,1,458.0,"[191.0,1.0,458.0]","[1.9190476930091411,0.13877806001284734,0.06118735091133049]",0,7,322,Gold
16017,48,1,213.0,"[48.0,1.0,213.0]","[0.482273765782402,0.13877806001284734,0.02845612607885021]",1,7,223,Gold
17180,57,4,801.0,"[57.0,4.0,801.0]","[0.5727000968666024,0.5551122400513894,0.1070110656768029]",1,5,212,Platinum
16696,136,4,660.0,"[136.0,4.0,660.0]","[1.3664423363834723,0.5551122400513894,0.08817391179362036]",1,8,332,Silver
16063,261,1,336.0,"[261.0,1.0,336.0]","[2.6223636014418106,0.13877806001284734,0.04488853691311582]",0,8,323,Silver
16322,2,2,331.0,"[2.0,2.0,331.0]","[0.020094740240933415,0.2775561200256947,0.04422055273286112]",1,6,123,Gold
14493,8,5,2388.0,"[8.0,5.0,2388.0]","[0.08037896096373366,0.6938903000642367,0.3190292444896446]",1,3,111,Platinum
15275,38,1,621.0,"[38.0,1.0,621.0]","[0.3818000645777349,0.13877806001284734,0.08296363518763371]",1,6,222,Gold
17746,241,1,112.0,"[241.0,1.0,112.0]","[2.4214161990324765,0.13877806001284734,0.014962845637705273]",0,9,333,Silver
15615,11,23,10463.0,"[11.0,23.0,10463.0]","[0.11052107132513378,3.191895380295489,1.3978236956009846]",3,3,111,Platinum
13404,2,2,253.0,"[2.0,2.0,253.0]","[0.020094740240933415,0.2775561200256947,0.03379999952088781]",1,7,133,Gold
14732,9,8,2721.0,"[9.0,8.0,2721.0]","[0.09042633108420037,1.1102244801027787,0.3635169908946076]",1,3,111,Platinum
17593,4,5,3944.0,"[4.0,5.0,3944.0]","[0.04018948048186683,0.6938903000642367,0.5269059213849071]",1,3,111,Platinum
15290,5,18,7956.0,"[5.0,18.0,7956.0]","[0.05023685060233354,2.4980050802312523,1.0628964276212782]",3,3,111,Platinum
15187,2,16,4777.0,"[2.0,16.0,4777.0]","[0.020094740240933415,2.2204489602055575,0.6381920858153401]",3,3,111,Platinum
16115,10,8,1692.0,"[10.0,8.0,1692.0]","[0.10047370120466707,1.1102244801027787,0.22604584659819038]",1,3,111,Platinum
16918,50,6,1082.0,"[50.0,6.0,1082.0]","[0.5023685060233354,0.8326683600770841,0.14455177660711702]",1,5,212,Platinum
14769,3,8,10764.0,"[3.0,8.0,10764.0]","[0.030142110361400125,1.1102244801027787,1.4380363432523176]",3,3,111,Platinum
16497,50,6,2975.0,"[50.0,6.0,2975.0]","[0.5023685060233354,0.8326683600770841,0.39745058725154636]",1,4,211,Platinum
15912,179,2,265.0,"[179.0,2.0,265.0]","[1.7984792515635406,0.2775561200256947,0.03540316155349908]",0,9,333,Silver
16442,2,3,622.0,"[2.0,3.0,622.0]","[0.020094740240933415,0.41633418003854206,0.08309723202368464]",1,4,112,Platinum
13192,96,2,922.0,"[96.0,2.0,922.0]","[0.964547531564804,0.2775561200256947,0.12317628283896663]",1,7,322,Gold
17007,51,6,895.0,"[51.0,6.0,895.0]","[0.5124158761438021,0.8326683600770841,0.11956916826559125]",1,6,222,Gold
16762,20,3,1512.0,"[20.0,3.0,1512.0]","[0.20094740240933415,0.41633418003854206,0.2019984161090212]",1,3,111,Platinum
14921,31,2,1321.0,"[31.0,2.0,1321.0]","[0.31146847373446795,0.2775561200256947,0.17648142042329168]",1,4,211,Platinum
13487,58,3,582.0,"[58.0,3.0,582.0]","[0.582747466987069,0.41633418003854206,0.07775335858164704]",1,6,222,Gold
17341,157,3,797.0,"[157.0,3.0,797.0]","[1.577437108913273,0.41633418003854206,0.10647667833259913]",0,6,312,Gold
17704,169,2,889.0,"[169.0,2.0,889.0]","[1.6980055503588736,0.2775561200256947,0.11876758724928561]",0,7,322,Gold
18156,13,2,745.0,"[13.0,2.0,745.0]","[0.1306158115660672,0.2775561200256947,0.09952964285795025]",1,4,112,Platinum
15713,144,2,357.0,"[144.0,2.0,357.0]","[1.4468212973472059,0.2775561200256947,0.04769407047018556]",1,9,333,Silver
14829,30,4,702.0,"[30.0,4.0,702.0]","[0.3014211036140012,0.5551122400513894,0.09378497890775984]",1,6,222,Gold
15520,2,1,342.0,"[2.0,1.0,342.0]","[0.020094740240933415,0.13877806001284734,0.04569011792942146]",1,7,133,Gold
16405,303,2,167.0,"[303.0,2.0,167.0]","[3.0443531465014124,0.2775561200256947,0.02231067162050697]",0,9,333,Silver
17788,74,2,1118.0,"[74.0,2.0,1118.0]","[0.7435053889145363,0.2775561200256947,0.14936126270495087]",1,6,231,Gold
18192,72,1,969.0,"[72.0,1.0,969.0]","[0.7234106486736029,0.13877806001284734,0.1294553341333608]",1,6,222,Gold
15705,202,1,144.0,"[202.0,1.0,144.0]","[2.029568764334275,0.13877806001284734,0.019237944391335353]",0,9,333,Silver
12982,243,1,389.0,"[243.0,1.0,389.0]","[2.44151093927341,0.13877806001284734,0.051969169223815635]",0,7,322,Gold
14693,265,1,174.0,"[265.0,1.0,174.0]","[2.6625530819236776,0.13877806001284734,0.02324584947286355]",0,9,333,Silver
16071,45,1,329.0,"[45.0,1.0,329.0]","[0.45213165542100187,0.13877806001284734,0.04395335906075924]",1,8,233,Silver
16013,4,47,37143.0,"[4.0,47.0,37143.0]","[0.04018948048186683,6.5225688206038255,4.9621872814400625]",2,3,111,Platinum
17562,15,7,1132.0,"[15.0,7.0,1132.0]","[0.1507105518070006,0.9714464200899314,0.151231618409664]",1,4,121,Platinum
16959,88,1,119.0,"[88.0,1.0,119.0]","[0.8841685706010702,0.13877806001284734,0.015898023490061853]",1,8,233,Silver
18180,5,6,1850.0,"[5.0,6.0,1850.0]","[0.05023685060233354,0.8326683600770841,0.2471541466942389]",1,3,111,Platinum
12968,113,1,136.0,"[113.0,1.0,136.0]","[1.135352823612738,0.13877806001284734,0.018169169702927833]",1,9,333,Silver
16927,116,3,545.0,"[116.0,3.0,545.0]","[1.165494933974138,0.41633418003854206,0.07281027564776227]",1,8,332,Silver
14110,4,12,5707.0,"[4.0,12.0,5707.0]","[0.04018948048186683,1.6653367201541682,0.7624371433427143]",3,3,111,Platinum
15857,19,1,295.0,"[19.0,1.0,295.0]","[0.19090003228886746,0.13877806001284734,0.03941106663502728]",1,7,133,Gold
17855,373,1,210.0,"[373.0,1.0,210.0]","[3.747669054934082,0.13877806001284734,0.02805533557069739]",0,9,333,Silver
16153,50,5,1831.0,"[50.0,5.0,1831.0]","[0.5023685060233354,0.6938903000642367,0.24461580680927103]",1,4,211,Platinum
13232,13,7,1367.0,"[13.0,7.0,1367.0]","[0.1306158115660672,0.9714464200899314,0.1826268748816349]",1,3,111,Platinum
17041,27,3,1088.0,"[27.0,3.0,1088.0]","[0.27127899325260113,0.41633418003854206,0.14535335762342266]",1,6,222,Gold
14593,22,3,626.0,"[22.0,3.0,626.0]","[0.22104214265026756,0.41633418003854206,0.0836316193678884]",1,4,112,Platinum
16141,89,1,624.0,"[89.0,1.0,624.0]","[0.894215940721537,0.13877806001284734,0.08336442569578653]",1,7,322,Gold
16200,5,2,1085.0,"[5.0,2.0,1085.0]","[0.05023685060233354,0.2775561200256947,0.14495256711526985]",1,4,112,Platinum
15257,284,1,317.0,"[284.0,1.0,317.0]","[2.8534531142125448,0.13877806001284734,0.04235019702814796]",0,9,333,Silver
14974,38,1,116.0,"[38.0,1.0,116.0]","[0.3818000645777349,0.13877806001284734,0.015497232981909033]",1,8,233,Silver
18045,46,1,189.0,"[46.0,1.0,189.0]","[0.46217902554146856,0.13877806001284734,0.02524980201362765]",1,7,223,Gold
15703,265,1,211.0,"[265.0,1.0,211.0]","[2.6625530819236776,0.13877806001284734,0.02818893240674833]",0,9,333,Silver
17301,22,1,200.0,"[22.0,1.0,200.0]","[0.22104214265026756,0.13877806001284734,0.02671936721018799]",1,6,123,Gold
17211,27,8,2338.0,"[27.0,8.0,2338.0]","[0.27127899325260113,1.1102244801027787,0.3123494026870976]",1,4,211,Platinum
15529,23,11,4029.0,"[23.0,11.0,4029.0]","[0.23108951277073428,1.5265586601413208,0.5382616524492371]",3,3,111,Platinum
13126,5,8,2103.0,"[5.0,8.0,2103.0]","[0.05023685060233354,1.1102244801027787,0.2809541462151267]",1,3,111,Platinum
16755,115,3,1510.0,"[115.0,3.0,1510.0]","[1.1554475638536714,0.41633418003854206,0.20173122243691932]",1,5,311,Platinum
14461,149,3,2124.0,"[149.0,3.0,2124.0]","[1.4970581479495395,0.41633418003854206,0.28375967977219646]",0,5,311,Platinum
16209,89,5,2266.0,"[89.0,5.0,2266.0]","[0.894215940721537,0.6938903000642367,0.3027304304914299]",1,6,321,Gold
17527,54,4,946.0,"[54.0,4.0,946.0]","[0.5425579865052023,0.5551122400513894,0.12638260690418918]",1,6,222,Gold
14344,128,8,895.0,"[128.0,8.0,895.0]","[1.2860633754197386,1.1102244801027787,0.11956916826559125]",1,6,312,Gold
15069,180,1,1124.0,"[180.0,1.0,1124.0]","[1.8085266216840075,0.13877806001284734,0.1501628437212565]",0,6,321,Gold
14049,17,4,5741.0,"[17.0,4.0,5741.0]","[0.17080529204793404,0.5551122400513894,0.7669794357684462]",1,3,111,Platinum
16753,59,1,233.0,"[59.0,1.0,233.0]","[0.5927948371075358,0.13877806001284734,0.031128062799869006]",1,7,223,Gold
13203,10,4,872.0,"[10.0,4.0,872.0]","[0.10047370120466707,0.5551122400513894,0.11649644103641964]",1,5,122,Platinum
15820,320,1,207.0,"[320.0,1.0,207.0]","[3.2151584385493464,0.13877806001284734,0.02765454506254457]",0,9,333,Silver
16270,354,1,1149.0,"[354.0,1.0,1149.0]","[3.5567690226452147,0.13877806001284734,0.15350276462252999]",0,6,321,Gold
13284,331,1,203.0,"[331.0,1.0,203.0]","[3.3256795098744805,0.13877806001284734,0.02712015771834081]",0,9,333,Silver
17142,240,1,582.0,"[240.0,1.0,582.0]","[2.4113688289120097,0.13877806001284734,0.07775335858164704]",0,8,332,Silver
16751,31,1,1768.0,"[31.0,1.0,1768.0]","[0.31146847373446795,0.13877806001284734,0.23619920613806183]",1,5,221,Platinum
16878,85,1,14.0,"[85.0,1.0,14.0]","[0.8540264602396701,0.13877806001284734,0.0018703557047131591]",1,8,233,Silver
15980,89,3,2403.0,"[89.0,3.0,2403.0]","[0.894215940721537,0.41633418003854206,0.32103319703040867]",1,6,321,Gold
16144,247,1,175.0,"[247.0,1.0,175.0]","[2.4817004197552768,0.13877806001284734,0.02337944630891449]",0,9,333,Silver
17672,51,2,3184.0,"[51.0,2.0,3184.0]","[0.5124158761438021,0.2775561200256947,0.4253723259861928]",1,4,211,Platinum
16140,66,2,725.0,"[66.0,2.0,725.0]","[0.6631264279508027,0.2775561200256947,0.09685770613693145]",1,6,222,Gold
13735,25,4,2899.0,"[25.0,4.0,2899.0]","[0.2511842530116677,0.5551122400513894,0.3872972277116749]",1,4,211,Platinum
14191,2,13,4725.0,"[2.0,13.0,4725.0]","[0.020094740240933415,1.8041147801670154,0.6312450503406912]",3,3,111,Platinum
15808,307,4,3759.0,"[307.0,4.0,3759.0]","[3.0845426269832794,0.5551122400513894,0.5021905067154833]",0,5,311,Platinum
17114,6,8,819.0,"[6.0,8.0,819.0]","[0.06028422072280025,1.1102244801027787,0.10941580872571982]",1,4,112,Platinum
15483,162,4,234.0,"[162.0,4.0,234.0]","[1.6276739595156067,0.5551122400513894,0.031261659635919946]",0,7,313,Gold
18130,16,3,1063.0,"[16.0,3.0,1063.0]","[0.16075792192746732,0.41633418003854206,0.14201343672214917]",1,5,122,Platinum
18188,16,3,2001.0,"[16.0,3.0,2001.0]","[0.16075792192746732,0.41633418003854206,0.26732726893793085]",1,3,111,Platinum
15720,25,1,604.0,"[25.0,1.0,604.0]","[0.2511842530116677,0.13877806001284734,0.08069248897476773]",1,5,212,Platinum
15745,20,4,1103.0,"[20.0,4.0,1103.0]","[0.20094740240933415,0.5551122400513894,0.14735731016418677]",1,5,122,Platinum
13276,64,2,596.0,"[64.0,2.0,596.0]","[0.6430316877098693,0.2775561200256947,0.07962371428636021]",1,6,222,Gold
13736,6,2,747.0,"[6.0,2.0,747.0]","[0.06028422072280025,0.2775561200256947,0.09979683653005214]",1,4,112,Platinum
15449,27,3,976.0,"[27.0,3.0,976.0]","[0.27127899325260113,0.41633418003854206,0.13039051198571738]",1,6,222,Gold
13642,216,1,357.0,"[216.0,1.0,357.0]","[2.170231946020809,0.13877806001284734,0.04769407047018556]",0,8,323,Silver
16022,261,1,639.0,"[261.0,1.0,639.0]","[2.6223636014418106,0.13877806001284734,0.08536837823655062]",0,6,312,Gold
13851,96,3,2655.0,"[96.0,3.0,2655.0]","[0.964547531564804,0.41633418003854206,0.35469959971524556]",1,5,311,Platinum
16103,8,6,1441.0,"[8.0,6.0,1441.0]","[0.08037896096373366,0.8326683600770841,0.19251304074940445]",1,4,121,Platinum
13798,2,57,37178.0,"[2.0,57.0,37178.0]","[0.020094740240933415,7.910349420732299,4.966863170701846]",2,3,111,Platinum
13161,314,1,114.0,"[314.0,1.0,114.0]","[3.154874217826546,0.13877806001284734,0.015230039309807153]",0,9,333,Silver
12933,25,3,616.0,"[25.0,3.0,616.0]","[0.2511842530116677,0.41633418003854206,0.08229565100737901]",1,5,212,Platinum
14194,5,21,11424.0,"[5.0,21.0,11424.0]","[0.05023685060233354,2.914339260269794,1.526210255045938]",3,3,111,Platinum
15334,157,3,359.0,"[157.0,3.0,359.0]","[1.577437108913273,0.41633418003854206,0.04796126414228744]",0,7,313,Gold
16889,195,3,1599.0,"[195.0,3.0,1599.0]","[1.959237173491008,0.41633418003854206,0.21362134084545298]",0,5,311,Platinum
15598,54,1,242.0,"[54.0,1.0,242.0]","[0.5425579865052023,0.13877806001284734,0.032330434324327466]",1,8,233,Silver
16250,262,2,392.0,"[262.0,2.0,392.0]","[2.6324109715622774,0.2775561200256947,0.05236995973196846]",0,7,322,Gold
17299,12,4,673.0,"[12.0,4.0,673.0]","[0.1205684414456005,0.5551122400513894,0.08991067066228259]",1,5,122,Platinum
17415,80,1,507.0,"[80.0,1.0,507.0]","[0.8037896096373366,0.13877806001284734,0.06773359587782656]",1,7,232,Gold
14597,12,2,889.0,"[12.0,2.0,889.0]","[0.1205684414456005,0.2775561200256947,0.11876758724928561]",1,5,122,Platinum
14984,20,2,215.0,"[20.0,2.0,215.0]","[0.20094740240933415,0.2775561200256947,0.02872331975095209]",1,6,123,Gold
13874,359,1,544.0,"[359.0,1.0,544.0]","[3.607005873247548,0.13877806001284734,0.07267667881171133]",0,8,332,Silver
15645,19,1,615.0,"[19.0,1.0,615.0]","[0.19090003228886746,0.13877806001284734,0.08216205417132806]",1,5,122,Platinum
14447,19,5,1176.0,"[19.0,5.0,1176.0]","[0.19090003228886746,0.6938903000642367,0.15710987919590538]",1,4,121,Platinum
14528,38,1,365.0,"[38.0,1.0,365.0]","[0.3818000645777349,0.13877806001284734,0.04876284515859308]",1,8,233,Silver
12912,3,5,1661.0,"[3.0,5.0,1661.0]","[0.030142110361400125,0.6938903000642367,0.22190434468061124]",1,4,121,Platinum
15789,359,1,349.0,"[359.0,1.0,349.0]","[3.607005873247548,0.13877806001284734,0.04662529578177804]",0,8,323,Silver
17931,135,2,414.0,"[135.0,2.0,414.0]","[1.3563949662630055,0.2775561200256947,0.05530909012508914]",1,7,322,Gold
15346,333,1,254.0,"[333.0,1.0,254.0]","[3.3457742501154137,0.13877806001284734,0.033933596356938746]",0,9,333,Silver
12840,144,4,2742.0,"[144.0,4.0,2742.0]","[1.4468212973472059,0.5551122400513894,0.36632252445167734]",1,5,311,Platinum
17446,177,2,119.0,"[177.0,2.0,119.0]","[1.7783845113226073,0.2775561200256947,0.015898023490061853]",0,9,333,Silver
16097,241,1,185.0,"[241.0,1.0,185.0]","[2.4214161990324765,0.13877806001284734,0.02471541466942389]",0,9,333,Silver
14307,89,6,3008.0,"[89.0,6.0,3008.0]","[0.894215940721537,0.8326683600770841,0.40185928284122735]",1,5,311,Platinum
